ID,Month,DayofMonth,DayOfWeek,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,TotalDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
29819,1,12,6,237,195,200,183,14,33,19,HOU,LAS,1235,5,7,,,,,
29835,1,12,6,2445,126,145,113,4,27,23,HOU,MDW,937,6,7,,,,,
29836,1,12,6,2523,130,150,121,-1,18,19,HOU,MDW,937,4,5,,,,,
29900,1,12,6,1144,218,250,202,-11,10,21,IND,PHX,1489,5,11,,,,,
29902,1,12,6,54,64,70,54,8,22,14,ISP,BWI,220,3,7,,,,,
29917,1,12,6,3480,177,170,160,33,59,26,ISP,MCO,972,7,10,0,0,7,0,26
29922,1,12,6,1056,171,180,160,3,15,12,ISP,PBI,1052,4,7,,,,,
29940,1,12,6,1446,83,95,67,7,26,19,JAX,BNA,484,6,10,,,,,
29941,1,12,6,2195,84,90,70,10,26,16,JAX,BNA,484,4,10,,,,,
29946,1,12,6,1396,68,70,52,8,18,10,JAX,FLL,318,2,14,,,,,
29951,1,12,6,549,82,90,65,37,82,45,JAX,ORF,543,4,13,0,0,0,0,37
29955,1,12,6,2019,54,55,38,21,43,22,JAX,TPA,180,3,13,21,0,0,0,0
29958,1,12,6,1171,71,90,59,-4,11,15,LAS,ABQ,487,3,9,,,,,
29960,1,12,6,2457,76,85,63,34,77,43,LAS,ABQ,487,5,8,34,0,0,0,0
29964,1,12,6,155,138,160,125,-12,-2,10,LAS,AUS,1090,4,9,,,,,
29966,1,12,6,1018,269,285,257,-4,8,12,LAS,BDL,2298,4,8,,,,,
29974,1,12,6,136,59,60,44,14,29,15,LAS,BUR,223,2,13,,,,,
29985,1,12,6,296,257,270,243,-4,5,9,LAS,BWI,2106,4,10,,,,,
29987,1,12,6,2632,244,260,225,23,62,39,LAS,BWI,2106,3,16,0,0,2,0,21
29989,1,12,6,564,216,230,202,8,30,22,LAS,CMH,1772,2,12,,,,,
29994,1,12,6,303,96,110,82,-6,2,8,LAS,DEN,629,5,9,,,,,
29995,1,12,6,759,102,115,83,32,77,45,LAS,DEN,629,6,13,0,0,1,0,31
30014,1,12,6,784,57,65,43,6,20,14,LAS,LAX,236,5,9,,,,,
30029,1,12,6,333,242,265,227,-9,5,14,LAS,MCO,2039,6,9,,,,,
30061,1,12,6,220,44,55,32,1,13,12,LAS,ONT,197,4,8,,,,,
30062,1,12,6,596,44,55,33,0,11,11,LAS,ONT,197,2,9,,,,,
30067,1,12,6,2730,47,55,32,19,46,27,LAS,ONT,197,4,11,19,0,0,0,0
30073,1,12,6,488,254,285,242,-25,-19,6,LAS,PHL,2176,4,8,,,,,
30123,1,12,6,905,105,95,74,58,106,48,LAS,SFO,414,10,21,0,0,58,0,0
30133,1,12,6,161,73,80,60,6,19,13,LAS,SLC,368,2,11,,,,,
30141,1,12,6,641,94,85,77,18,27,9,LAS,SMF,397,4,13,9,0,9,0,0
30151,1,12,6,1031,180,180,167,16,32,16,LAS,STL,1372,5,8,4,0,0,0,12
30156,1,12,6,637,69,75,52,31,68,37,LAS,TUS,365,4,13,18,0,0,0,13
30167,1,12,6,205,172,185,156,-2,9,11,LAX,HOU,1390,5,11,,,,,
30170,1,12,6,3394,167,180,154,24,61,37,LAX,HOU,1390,3,10,0,0,0,0,24
30171,1,12,6,303,68,65,44,9,15,6,LAX,LAS,236,15,9,,,,,
30176,1,12,6,574,59,65,43,2,10,8,LAX,LAS,236,3,13,,,,,
30178,1,12,6,1031,58,65,43,12,31,19,LAX,LAS,236,9,6,,,,,
30185,1,12,6,1668,170,195,159,-9,7,16,LAX,MCI,1363,5,6,,,,,
30200,1,12,6,749,70,75,54,18,41,23,LAX,OAK,337,8,8,5,0,0,0,13
30213,1,12,6,463,66,75,53,25,59,34,LAX,PHX,370,3,10,0,0,12,0,13
30224,1,12,6,469,69,80,55,32,75,43,LAX,SFO,337,6,8,0,0,32,0,0
30229,1,12,6,776,71,80,55,4,17,13,LAX,SFO,337,6,10,,,,,
30230,1,12,6,173,59,65,52,1,8,7,LAX,SJC,308,2,5,,,,,
30242,1,12,6,696,100,105,89,2,9,7,LAX,SLC,590,3,8,,,,,
30243,1,12,6,2899,91,105,84,6,26,20,LAX,SLC,590,2,5,,,,,
30254,1,12,6,96,67,80,58,-2,9,11,LAX,TUS,451,3,6,,,,,
30268,1,12,6,3,115,130,106,11,37,26,LIT,BWI,912,2,7,,,,,
30270,1,12,6,700,62,65,52,10,23,13,LIT,DAL,296,4,6,,,,,
30284,1,12,6,914,58,60,49,25,52,27,MAF,DAL,319,3,6,0,0,0,0,25
30285,1,12,6,1430,60,60,49,23,46,23,MAF,DAL,319,8,3,23,0,0,0,0
30290,1,12,6,89,84,85,67,13,27,14,MCI,BNA,491,4,13,,,,,
30315,1,12,6,2279,158,165,138,7,21,14,MCI,MCO,1072,5,15,,,,,
30329,1,12,6,914,207,235,198,-11,6,17,MCI,PDX,1481,3,6,,,,,
30345,1,12,6,2284,236,250,219,-6,2,8,MCO,ABQ,1552,3,14,,,,,
30346,1,12,6,1744,145,160,125,10,35,25,MCO,ALB,1073,10,10,,,,,
30347,1,12,6,3075,136,160,127,-15,-6,9,MCO,ALB,1073,3,6,,,,,
30360,1,12,6,322,140,155,125,8,31,23,MCO,BUF,1011,2,13,,,,,
30362,1,12,6,3567,140,155,120,16,47,31,MCO,BUF,1011,3,17,0,0,0,0,16
30392,1,12,6,829,123,145,111,-15,-8,7,MCO,IND,828,7,5,,,,,
30393,1,12,6,3256,138,145,116,1,9,8,MCO,IND,828,6,16,,,,,
30405,1,12,6,163,149,170,132,-4,13,17,MCO,MDW,989,5,12,,,,,
30412,1,12,6,1852,144,165,135,-15,-9,6,MCO,MDW,989,4,5,,,,,
30421,1,12,6,3134,106,115,85,-2,5,7,MCO,MSY,550,2,19,,,,,
30426,1,12,6,672,124,150,109,-2,22,24,MCO,PHL,861,7,8,,,,,
30427,1,12,6,768,121,145,110,12,48,36,MCO,PHL,861,3,8,,,,,
30430,1,12,6,3247,121,155,109,57,148,91,MCO,PHL,861,5,7,0,0,0,0,57
30431,1,12,6,1484,282,300,269,-9,0,9,MCO,PHX,1848,6,7,,,,,
30432,1,12,6,2294,122,140,99,-12,-6,6,MCO,PIT,834,8,15,,,,,
30442,1,12,6,2135,83,100,70,4,25,21,MCO,RDU,534,2,11,,,,,
30450,1,12,6,1414,183,185,173,50,102,52,MCO,SAT,1040,3,7,0,0,0,0,50
30452,1,12,6,718,109,130,101,-14,-7,7,MCO,SDF,718,4,4,,,,,
30453,1,12,6,440,133,155,123,-2,18,20,MCO,STL,880,3,7,,,,,
30459,1,12,6,95,102,105,88,41,85,44,MDW,ALB,717,4,10,41,0,0,0,0
30463,1,12,6,251,110,120,98,-3,4,7,MDW,BDL,777,3,9,,,,,
30472,1,12,6,689,79,80,62,32,65,33,MDW,BNA,395,5,12,0,32,0,0,0
30497,1,12,6,806,138,155,120,-6,5,11,MDW,DEN,895,9,9,,,,,
30514,1,12,6,3763,161,165,151,4,12,8,MDW,HOU,937,3,7,,,,,
30591,1,12,6,2445,65,75,55,9,28,19,MDW,PIT,402,4,6,,,,,
30628,1,12,6,26,144,155,132,20,51,31,MDW,TPA,997,4,8,18,0,0,0,2
30649,1,12,6,2213,195,200,182,2,9,7,MHT,MCO,1142,6,7,,,,,
30656,1,12,6,324,83,90,65,1,9,8,MHT,PHL,290,8,10,,,,,
30673,1,12,6,178,65,70,57,1,7,6,MSY,HOU,303,3,5,,,,,
30675,1,12,6,689,66,70,57,28,60,32,MSY,HOU,303,3,6,0,0,4,0,24
30687,1,12,6,169,208,220,196,-4,4,8,MSY,PHX,1301,6,6,,,,,
30715,1,12,6,465,103,120,94,17,51,34,OAK,GEG,723,3,6,0,0,0,0,17
30718,1,12,6,506,203,220,190,-7,3,10,OAK,HOU,1642,4,9,,,,,
30729,1,12,6,2632,71,85,61,36,86,50,OAK,LAS,407,3,7,36,0,0,0,0
30737,1,12,6,428,74,75,56,6,13,7,OAK,LAX,337,9,9,,,,,
30740,1,12,6,1031,70,75,52,3,11,8,OAK,LAX,337,11,7,,,,,
30746,1,12,6,3939,103,75,51,48,68,20,OAK,LAX,337,37,15,20,0,28,0,0
30751,1,12,6,792,237,245,212,1,10,9,OAK,MDW,1844,6,19,,,,,
30753,1,12,6,2091,224,235,209,2,15,13,OAK,MDW,1844,6,9,,,,,
30770,1,12,6,933,95,110,84,-3,9,12,OAK,PHX,646,4,7,,,,,
30789,1,12,6,3590,80,85,67,9,23,14,OAK,SAN,446,2,11,,,,,
30795,1,12,6,1698,124,125,111,9,19,10,OAK,SEA,671,4,9,,,,,
30805,1,12,6,2191,74,85,63,32,75,43,OAK,SNA,371,4,7,0,32,0,0,0
30819,1,12,6,956,58,65,48,3,13,10,OKC,MCI,313,4,6,,,,,
30832,1,12,6,242,153,175,140,13,48,35,OMA,PHX,1037,7,6,,,,,
30837,1,12,6,879,204,220,192,-3,10,13,ONT,BNA,1751,6,6,,,,,
30842,1,12,6,564,53,60,40,22,51,29,ONT,LAS,197,6,7,0,0,0,0,22
30855,1,12,6,2730,84,75,59,18,27,9,ONT,OAK,361,17,8,0,0,9,0,9
30872,1,12,6,2472,65,70,55,9,23,14,ONT,SJC,333,2,8,,,,,
30880,1,12,6,2545,83,75,71,16,24,8,ONT,SMF,389,4,8,8,0,8,0,0
30894,1,12,6,1143,126,145,112,-10,-1,9,PBI,BWI,883,3,11,,,,,
30901,1,12,6,755,48,50,35,4,10,6,PBI,TPA,174,4,9,,,,,
30910,1,12,6,957,57,55,47,10,18,8,PDX,GEG,279,3,7,,,,,
30916,1,12,6,1206,222,235,208,-7,-1,6,PDX,MDW,1751,4,10,,,,,
30917,1,12,6,3228,221,230,207,1,11,10,PDX,MDW,1751,4,10,,,,,
30929,1,12,6,2558,99,105,83,1,8,7,PDX,SJC,569,3,13,,,,,
30937,1,12,6,3334,132,150,110,30,78,48,PHL,BNA,675,6,16,0,0,0,0,30
30940,1,12,6,725,79,100,66,-12,-3,9,PHL,CMH,405,3,10,,,,,
30947,1,12,6,784,309,345,289,14,64,50,PHL,LAS,2176,3,17,,,,,
30954,1,12,6,201,117,145,103,-20,-12,8,PHL,MDW,668,5,9,,,,,
30957,1,12,6,2979,117,145,101,-5,18,23,PHL,MDW,668,5,11,,,,,
30961,1,12,6,434,63,70,49,12,31,19,PHL,MHT,290,3,11,,,,,
30981,1,12,6,998,163,170,150,2,11,9,PHL,TPA,920,4,9,,,,,
30993,1,12,6,3409,117,130,105,4,21,17,PHX,AUS,872,3,9,,,,,
30997,1,12,6,1058,172,195,157,-17,-11,6,PHX,BNA,1448,5,10,,,,,
30999,1,12,6,445,82,85,68,12,27,15,PHX,BUR,369,2,12,,,,,
31015,1,12,6,2786,99,100,84,7,15,8,PHX,DEN,602,6,9,,,,,
31023,1,12,6,933,131,145,116,-7,0,7,PHX,HOU,1020,3,12,,,,,
31024,1,12,6,2268,122,140,114,3,24,21,PHX,HOU,1020,2,6,,,,,
31026,1,12,6,2448,187,210,168,-14,-5,9,PHX,IND,1489,4,15,,,,,
31035,1,12,6,1318,63,65,44,7,16,9,PHX,LAS,256,4,15,,,,,
31075,1,12,6,316,148,145,139,31,59,28,PHX,OMA,1037,2,7,1,0,3,0,27
31080,1,12,6,508,69,65,53,30,56,26,PHX,ONT,325,4,12,16,0,4,0,10
31081,1,12,6,616,70,80,50,7,24,17,PHX,ONT,325,3,17,,,,,
31090,1,12,6,3657,224,235,203,-3,5,8,PHX,PIT,1813,7,14,,,,,
31094,1,12,6,736,111,110,95,31,61,30,PHX,RNO,601,3,13,5,0,1,0,25
31096,1,12,6,359,,65,,,31,31,PHX,SAN,304,,15,,,,,
31100,1,12,6,585,64,70,52,39,84,45,PHX,SAN,304,2,10,2,0,0,0,37
31104,1,12,6,1600,70,65,56,14,23,9,PHX,SAN,304,1,13,,,,,
31107,1,12,6,3839,,65,,,150,150,PHX,SAN,304,,6,,,,,
31125,1,12,6,207,124,130,107,7,20,13,PHX,SMF,647,4,13,,,,,
31131,1,12,6,814,90,80,63,20,30,10,PHX,SNA,338,18,9,0,0,20,0,0
31142,1,12,6,3235,144,135,114,21,33,12,PHX,TUL,935,5,25,12,0,9,0,0
31143,1,12,6,1414,51,55,42,4,12,8,PIT,BWI,210,3,6,,,,,
31158,1,12,6,2724,57,70,46,52,117,65,PIT,PHL,267,4,7,52,0,0,0,0
31168,1,12,6,1161,80,75,65,19,33,14,PVD,BWI,328,2,13,14,0,5,0,0
31175,1,12,6,678,176,190,162,-8,-2,6,PVD,MCO,1073,6,8,,,,,
31192,1,12,6,341,98,95,78,21,39,18,RDU,BNA,443,7,13,18,0,3,0,0
31193,1,12,6,601,86,95,75,-3,3,6,RDU,BNA,443,4,7,,,,,
31195,1,12,6,269,51,60,41,2,13,11,RDU,BWI,255,3,7,,,,,
31204,1,12,6,1414,95,105,84,54,118,64,RDU,MCO,534,5,6,0,0,0,0,54
31206,1,12,6,166,111,125,95,-7,0,7,RDU,MDW,632,4,12,,,,,
31209,1,12,6,197,68,85,47,-11,-5,6,RDU,PHL,336,14,7,,,,,
31223,1,12,6,637,61,70,50,16,41,25,RNO,LAS,345,3,8,0,0,0,0,16
31224,1,12,6,708,68,70,54,18,38,20,RNO,LAS,345,5,9,0,18,0,0,0
31233,1,12,6,1021,219,230,201,19,49,30,RNO,MDW,1680,6,12,2,0,0,0,17
31241,1,12,6,1231,91,100,75,4,17,13,RNO,PHX,601,6,10,,,,,
31246,1,12,6,463,52,60,42,21,50,29,RNO,SJC,188,3,7,21,0,0,0,0
31261,1,12,6,294,96,100,83,28,60,32,SAN,ABQ,628,3,10,5,0,0,0,23
31267,1,12,6,257,282,290,267,-1,6,7,SAN,BWI,2295,5,10,,,,,
31273,1,12,6,161,69,70,54,8,17,9,SAN,LAS,258,7,8,,,,,
31282,1,12,6,3835,75,75,52,7,14,7,SAN,LAS,258,6,17,,,,,
31297,1,12,6,1314,80,90,68,-2,6,8,SAN,OAK,446,5,7,,,,,
31301,1,12,6,3502,82,90,70,-2,4,6,SAN,OAK,446,4,8,,,,,
31303,1,12,6,316,66,70,46,27,58,31,SAN,PHX,304,4,16,3,0,0,0,24
31304,1,12,6,342,62,70,46,-1,6,7,SAN,PHX,304,4,12,,,,,
31311,1,12,6,2268,66,75,50,23,55,32,SAN,PHX,304,4,12,23,0,0,0,0
31317,1,12,6,585,84,100,70,27,70,43,SAN,SFO,447,4,10,2,0,0,0,25
31320,1,12,6,1855,93,100,71,35,77,42,SAN,SFO,447,4,18,0,0,35,0,0
31331,1,12,6,72,91,95,78,11,26,15,SAN,SMF,480,4,9,,,,,
31341,1,12,6,98,66,70,53,10,24,14,SAN,TUS,367,3,10,,,,,
31347,1,12,6,3419,164,185,153,-8,5,13,SAT,BWI,1407,3,8,,,,,
31358,1,12,6,1414,88,90,78,51,104,53,SAT,ELP,496,4,6,3,0,0,0,48
31389,1,12,6,2808,119,125,107,9,24,15,SDF,MCO,718,5,7,,,,,
31403,1,12,6,835,75,75,53,11,22,11,SEA,BOI,399,4,18,,,,,
31416,1,12,6,481,112,125,97,-6,1,7,SEA,OAK,671,4,11,,,,,
31423,1,12,6,305,156,165,134,1,11,10,SEA,PHX,1107,6,16,,,,,
31427,1,12,6,98,125,130,107,9,23,14,SEA,SJC,697,3,15,,,,,
31430,1,12,6,288,110,115,90,5,15,10,SEA,SLC,689,3,17,,,,,
31432,1,12,6,73,96,105,80,20,49,29,SEA,SMF,605,5,11,1,0,0,0,19
31435,1,12,6,632,75,90,60,-9,-3,6,SFO,LAS,414,6,9,,,,,
31436,1,12,6,759,74,90,60,43,102,59,SFO,LAS,414,4,10,0,0,1,0,42
31438,1,12,6,1018,75,90,61,6,27,21,SFO,LAS,414,5,9,,,,,
31442,1,12,6,553,81,90,57,15,39,24,SFO,LAX,337,7,17,0,0,0,0,15
31450,1,12,6,316,79,90,65,27,65,38,SFO,SAN,447,2,12,2,0,0,0,25
31458,1,12,6,504,55,60,45,1,7,6,SJC,BUR,296,2,8,,,,,
31475,1,12,6,463,67,75,48,18,44,26,SJC,LAX,308,2,17,3,0,0,0,15
31476,1,12,6,915,64,75,51,2,15,13,SJC,LAX,308,4,9,,,,,
31489,1,12,6,3426,100,105,89,2,9,7,SJC,PDX,569,3,8,,,,,
31493,1,12,6,2725,93,105,79,1,14,13,SJC,PHX,621,7,7,,,,,
31495,1,12,6,1021,54,55,37,27,55,28,SJC,RNO,188,5,12,0,0,0,0,27
31499,1,12,6,98,75,75,64,14,28,14,SJC,SAN,417,2,9,,,,,
31501,1,12,6,532,,80,,,7,7,SJC,SAN,417,,9,,,,,
31511,1,12,6,803,71,75,58,12,28,16,SJC,SNA,342,4,9,,,,,
31519,1,12,6,1041,80,70,50,16,22,6,SLC,BOI,291,3,27,0,0,10,0,6
31544,1,12,6,508,91,95,68,10,24,14,SLC,PHX,507,9,14,,,,,
31545,1,12,6,769,86,100,70,-7,0,7,SLC,PHX,507,2,14,,,,,
31556,1,12,6,1120,61,70,52,7,23,16,SMF,BUR,358,2,7,,,,,
31561,1,12,6,2540,65,70,53,3,11,8,SMF,BUR,358,5,7,,,,,
31565,1,12,6,541,67,80,55,-4,5,9,SMF,LAS,397,4,8,,,,,
31566,1,12,6,728,66,75,55,-2,5,7,SMF,LAS,397,4,7,,,,,
31569,1,12,6,73,70,80,57,7,24,17,SMF,LAX,373,5,8,,,,,
31570,1,12,6,330,71,80,55,5,19,14,SMF,LAX,373,6,10,,,,,
31573,1,12,6,1668,72,80,56,20,48,28,SMF,LAX,373,7,9,0,0,0,0,20
31584,1,12,6,2385,66,75,55,19,47,28,SMF,ONT,389,4,7,0,0,0,19,0
31585,1,12,6,2458,65,75,53,2,14,12,SMF,ONT,389,5,7,,,,,
31586,1,12,6,3764,72,75,54,8,19,11,SMF,ONT,389,4,14,,,,,
31590,1,12,6,957,83,90,72,8,23,15,SMF,PDX,479,2,9,,,,,
31596,1,12,6,2786,96,110,83,11,36,25,SMF,PHX,647,5,8,,,,,
31601,1,12,6,294,77,85,67,26,60,34,SMF,SAN,480,2,8,0,0,0,21,5
31611,1,12,6,822,77,85,65,50,108,58,SMF,SNA,404,4,8,0,50,0,0,0
31617,1,12,6,693,62,65,48,7,17,10,SNA,LAS,226,6,8,,,,,
31621,1,12,6,465,84,85,66,49,99,50,SNA,OAK,371,4,14,0,49,0,0,0
31628,1,12,6,248,62,75,48,43,99,56,SNA,PHX,338,7,7,5,0,0,0,38
31632,1,12,6,3657,58,70,50,1,14,13,SNA,PHX,338,3,5,,,,,
31639,1,12,6,576,88,85,76,21,39,18,SNA,SMF,404,5,7,0,0,3,0,18
31640,1,12,6,659,89,90,70,32,65,33,SNA,SMF,404,4,15,0,32,0,0,0
31668,1,12,6,168,237,250,225,0,13,13,STL,LAX,1593,6,6,,,,,
31676,1,12,6,366,155,135,139,32,44,12,STL,MCO,880,9,7,12,0,20,0,0
31702,1,12,6,360,229,240,214,1,13,12,TPA,ABQ,1497,5,10,,,,,
31703,1,12,6,3603,144,160,131,-6,4,10,TPA,ALB,1130,3,10,,,,,
31706,1,12,6,3399,143,165,133,-10,2,12,TPA,BDL,1111,3,7,,,,,
31710,1,12,6,176,102,110,86,8,24,16,TPA,BNA,612,5,11,,,,,
31711,1,12,6,755,110,110,88,7,14,7,TPA,BNA,612,6,16,,,,,
31713,1,12,6,3492,100,115,84,21,57,36,TPA,BNA,612,5,11,21,0,0,0,0
31722,1,12,6,427,120,130,107,7,24,17,TPA,CMH,829,3,10,,,,,
31730,1,12,6,2293,44,60,34,6,28,22,TPA,FLL,197,3,7,,,,,
31742,1,12,6,549,51,50,33,57,113,56,TPA,JAX,180,6,12,0,0,1,0,56
31756,1,12,6,2019,93,105,80,2,16,14,TPA,MSY,487,3,10,,,,,
31760,1,12,6,2331,42,45,30,8,19,11,TPA,PBI,174,4,8,,,,,
31766,1,12,6,1236,128,140,109,-2,8,10,TPA,PIT,873,7,12,,,,,
31769,1,12,6,3318,146,160,133,-8,-2,6,TPA,PVD,1137,4,9,,,,,
31772,1,12,6,998,168,175,153,32,71,39,TPA,SAT,972,4,11,30,0,0,0,2
31774,1,12,6,1888,119,125,100,2,10,8,TPA,SDF,727,5,14,,,,,
31775,1,12,6,194,137,150,119,-5,3,8,TPA,STL,869,5,13,,,,,
31790,1,12,6,3322,149,160,140,8,27,19,TUL,PHX,935,3,6,,,,,
31808,1,12,6,644,,70,,,95,95,TUS,SAN,367,,6,,,,,
31810,1,13,7,2271,53,55,40,24,50,26,ABQ,AMA,277,6,7,24,0,0,0,0
31813,1,13,7,375,80,85,72,10,25,15,ABQ,DAL,580,2,6,,,,,
31815,1,13,7,720,87,95,77,17,42,25,ABQ,DAL,580,4,6,2,0,0,0,15
31819,1,13,7,3419,85,95,75,-3,4,7,ABQ,DAL,580,3,7,,,,,
31827,1,13,7,503,79,95,69,22,60,38,ABQ,LAS,487,4,6,0,0,0,0,22
31833,1,13,7,48,106,120,91,51,116,65,ABQ,LAX,677,9,6,0,0,0,0,51
31835,1,13,7,558,110,125,96,-5,5,10,ABQ,LAX,677,7,7,,,,,
31836,1,13,7,1352,51,55,40,16,36,20,ABQ,LBB,289,4,7,16,0,0,0,0
31838,1,13,7,135,105,110,95,28,61,33,ABQ,MCI,718,4,6,0,0,0,0,28
31844,1,13,7,18,139,155,127,-9,-2,7,ABQ,OAK,889,5,7,,,,,
31845,1,13,7,1640,131,155,119,9,42,33,ABQ,OAK,889,6,6,,,,,
31846,1,13,7,1081,173,180,158,41,89,48,ABQ,PDX,1111,3,12,2,0,0,0,39
31850,1,13,7,1240,65,75,54,6,22,16,ABQ,PHX,328,4,7,,,,,
31852,1,13,7,2116,66,75,54,4,17,13,ABQ,PHX,328,5,7,,,,,
31853,1,13,7,2722,64,75,52,37,85,48,ABQ,PHX,328,5,7,1,0,0,0,36
31854,1,13,7,2784,65,75,50,4,18,14,ABQ,PHX,328,6,9,,,,,
31865,1,13,7,1309,180,190,166,20,50,30,ABQ,TPA,1497,7,7,20,0,0,0,0
31872,1,13,7,1559,74,75,65,18,37,19,ALB,BWI,288,4,5,0,0,0,0,18
31874,1,13,7,1429,296,345,284,-38,-27,11,ALB,LAS,2237,4,8,,,,,
31875,1,13,7,883,172,185,164,75,163,88,ALB,MCO,1073,3,5,0,0,0,0,75
31878,1,13,7,1637,114,140,104,34,94,60,ALB,MDW,717,5,5,0,0,0,0,34
31886,1,13,7,2627,56,65,47,8,25,17,AMA,DAL,324,3,6,,,,,
31906,1,13,7,3407,125,135,110,3,16,13,AUS,DEN,775,5,10,,,,,
31915,1,13,7,1352,39,45,29,2,10,8,AUS,HOU,148,3,7,,,,,
31918,1,13,7,791,174,180,160,13,32,19,AUS,LAS,1090,4,10,,,,,
31925,1,13,7,3067,61,65,48,12,28,16,AUS,MAF,294,4,9,,,,,
31931,1,13,7,2627,151,155,138,2,8,6,AUS,PHX,872,4,9,,,,,
31932,1,13,7,2031,180,190,170,19,48,29,AUS,SAN,1164,2,8,0,0,0,0,19
31939,1,13,7,1832,73,70,61,27,51,24,BDL,BWI,283,5,7,0,0,3,0,24
31940,1,13,7,2544,74,70,66,11,18,7,BDL,BWI,283,3,5,,,,,
31941,1,13,7,3399,71,70,61,27,53,26,BDL,BWI,283,3,7,3,0,1,0,23
31945,1,13,7,2613,173,180,162,15,37,22,BDL,MCO,1050,4,7,1,0,0,0,14
31947,1,13,7,966,140,150,126,3,16,13,BDL,MDW,777,5,9,,,,,
31949,1,13,7,3410,195,195,179,48,96,48,BDL,TPA,1111,4,12,0,0,0,0,48
31954,1,13,7,3656,114,110,97,76,148,72,BHM,BWI,682,4,13,6,0,4,0,66
31956,1,13,7,983,109,120,97,-5,1,6,BHM,DAL,587,3,9,,,,,
31965,1,13,7,2462,104,105,90,61,123,62,BHM,MDW,570,5,9,8,0,0,0,53
31967,1,13,7,3145,68,65,57,67,131,64,BHM,MSY,321,4,7,0,0,3,0,64
31971,1,13,7,3942,65,70,48,4,13,9,BHM,SDF,323,3,14,,,,,
31974,1,13,7,532,87,80,67,150,293,143,BHM,TPA,460,4,16,112,0,7,0,31
31976,1,13,7,426,138,140,122,32,66,34,BNA,AUS,756,5,11,0,0,0,0,32
31978,1,13,7,2193,126,130,113,13,30,17,BNA,BDL,852,5,8,,,,,
31979,1,13,7,983,42,50,31,-2,4,6,BNA,BHM,177,3,8,,,,,
31981,1,13,7,284,90,90,79,18,36,18,BNA,BWI,588,3,8,0,0,0,0,18
31983,1,13,7,1542,91,95,75,5,14,9,BNA,BWI,588,5,11,,,,,
31984,1,13,7,1555,90,100,77,21,52,31,BNA,BWI,588,4,9,21,0,0,0,0
31985,1,13,7,1632,91,95,78,11,26,15,BNA,BWI,588,4,9,,,,,
31986,1,13,7,1746,86,100,78,-4,6,10,BNA,BWI,588,2,6,,,,,
31993,1,13,7,3919,162,180,145,10,38,28,BNA,DEN,1013,7,10,,,,,
31994,1,13,7,66,82,90,71,70,148,78,BNA,DTW,457,3,8,0,0,0,0,70
32000,1,13,7,1417,122,130,110,14,36,22,BNA,HOU,670,3,9,,,,,
32001,1,13,7,3665,124,130,114,62,130,68,BNA,HOU,670,4,6,0,0,0,0,62
32011,1,13,7,2817,257,285,239,-20,-12,8,BNA,LAX,1797,8,10,,,,,
32020,1,13,7,89,83,80,70,9,15,6,BNA,MDW,395,4,9,,,,,
32024,1,13,7,2092,78,85,64,-1,5,6,BNA,MDW,395,5,9,,,,,
32026,1,13,7,224,89,90,75,17,35,18,BNA,MSY,471,5,9,3,0,0,0,14
32028,1,13,7,3925,270,305,250,-3,29,32,BNA,OAK,1959,10,10,,,,,
32033,1,13,7,1433,218,235,199,75,167,92,BNA,PHX,1448,6,13,0,0,0,0,75
32035,1,13,7,3662,212,230,198,39,96,57,BNA,PHX,1448,4,10,14,0,0,0,25
32036,1,13,7,880,119,130,105,12,35,23,BNA,PVD,907,4,10,,,,,
32037,1,13,7,406,83,80,71,14,25,11,BNA,RDU,443,4,8,,,,,
32039,1,13,7,2374,75,80,61,2,9,7,BNA,RDU,443,3,11,,,,,
32042,1,13,7,2537,259,270,249,47,105,58,BNA,SAN,1751,2,8,10,0,0,0,37
32043,1,13,7,1574,143,150,131,10,27,17,BNA,SAT,822,3,9,,,,,
32045,1,13,7,2354,277,305,261,-2,24,26,BNA,SEA,1977,5,11,,,,,
32046,1,13,7,101,94,105,83,136,283,147,BNA,TPA,612,2,9,15,0,0,0,121
32051,1,13,7,1117,69,60,48,19,29,10,BOI,GEG,287,5,16,6,0,9,0,4
32057,1,13,7,3514,88,105,78,8,33,25,BOI,OAK,511,4,6,,,,,
32058,1,13,7,1131,69,75,59,35,76,41,BOI,PDX,344,3,7,2,0,0,0,33
32059,1,13,7,1488,81,75,65,12,18,6,BOI,PDX,344,3,13,,,,,
32064,1,13,7,3072,81,85,69,51,106,55,BOI,SEA,399,4,8,3,0,0,0,48
32066,1,13,7,1130,63,60,51,24,45,21,BOI,SLC,291,5,7,0,0,3,0,21
32070,1,13,7,1139,69,65,59,83,162,79,BUF,BWI,281,3,7,9,0,4,0,70
32071,1,13,7,2794,68,65,58,20,37,17,BUF,BWI,281,4,6,2,0,3,0,15
32076,1,13,7,1744,163,160,149,51,99,48,BUF,MCO,1011,6,8,0,0,3,0,48
32086,1,13,7,523,59,65,42,11,28,17,BUR,LAS,223,6,11,,,,,
32089,1,13,7,2019,57,60,42,19,41,22,BUR,LAS,223,5,10,0,0,0,0,19
32097,1,13,7,503,69,75,54,9,24,15,BUR,OAK,325,5,10,,,,,
